"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Sarnp",1.79205826881758e-06,-0.571925620170954,0.235,0.605,0.0556487854215924
"Rps4x",1.8184326162973e-06,-0.292442323487277,0.951,1,0.05646778803388
"Cycs",1.85944854964407e-06,-0.48085804091938,0.185,0.526,0.0577414558120972
"Dpy30",1.96608550343335e-06,-0.408290308418428,0.062,0.375,0.0610528531381158
"Pafah1b3",2.07719604968193e-06,-0.691968549478841,0.111,0.414,0.0645031689307728
"U2af2",2.15454885172069e-06,-0.675270058763463,0.074,0.362,0.0669052054924825
"Ddt",2.19335791155844e-06,-0.492881248241273,0.049,0.336,0.0681103432276243
"mt-Nd4l",2.20618105647097e-06,1.23868930105495,0.37,0.138,0.068508540346593
"Fth1",2.30748886617172e-06,-0.559900657023329,0.605,0.868,0.0716544517612304
"Rpl13a",2.32992792587154e-06,-0.57559143885547,0.519,0.809,0.0723512518820889
"Ube2n",2.36672298961924e-06,-0.441670129363944,0.198,0.572,0.0734938489966463
"Psmb6",2.49610217900427e-06,-0.579833987375836,0.321,0.704,0.0775114609646197
"Ndufab1",2.57787515248298e-06,-0.414289364958842,0.407,0.796,0.0800507571100541
"Rpl4",2.61673728218011e-06,-0.376577341268639,0.802,0.967,0.0812575428235389
"Arpc4",2.63745904808443e-06,-0.677078452430408,0.037,0.309,0.0819010158201658
"Pgk1",2.66001990583074e-06,-0.53329715111449,0.062,0.355,0.0826015981357621
"Tmem160",2.80554755400184e-06,-0.488763678342936,0.111,0.421,0.0871206681944192
"Hccs",2.83506971915048e-06,-0.660124403129709,0.148,0.454,0.08803741998878
"Ppp1ca",2.85034173269324e-06,-0.524937729713754,0.136,0.447,0.0885116618253233
"Sumo3",2.87003242377575e-06,-0.45689017604675,0.049,0.336,0.0891231168555085
"Pdgfa",2.87917542064162e-06,-0.589346938377878,0.025,0.289,0.0894070343371842
"Txnl4a",3.14207823118475e-06,-0.469239526070782,0.148,0.487,0.09757095531298
"Park7",3.21669821239196e-06,-0.582397960499371,0.432,0.737,0.0998881295894074
"Cbx3",3.22349635223237e-06,-0.664068029312881,0.272,0.625,0.100099232225872
"Mrps21",3.37375836489994e-06,-0.600443812963501,0.173,0.493,0.104765318505238
"Slirp",3.49576367635875e-06,-0.623315720666982,0.198,0.513,0.108553949441968
"Siva1",3.54147972470858e-06,-0.45562908396548,0.296,0.638,0.109973569891376
"Cox6b2",3.64520692065278e-06,-0.579102202209014,0.086,0.388,0.113194610507031
"Anp32e",3.70123707252893e-06,-0.699067591238046,0.074,0.362,0.114934514813241
"G3bp1",3.90315727633359e-06,-0.463748994384183,0.074,0.375,0.121204742901987
"Mrpl34",3.93070048730253e-06,-0.500645037147678,0.025,0.283,0.122060042232206
"Rpl18",3.94130630408754e-06,-0.348432345031929,0.963,0.993,0.12238938466083
"Lamtor1",4.00063784763259e-06,-0.467074123547796,0.086,0.382,0.124231807082535
"Smc2",4.04251898463262e-06,-0.453229651235124,0.136,0.461,0.125532342029797
"Sf3b1",4.15043631609682e-06,-0.585930200676985,0.21,0.559,0.128883498923755
"Myo9a",4.34628360296488e-06,1.14715716694757,0.346,0.118,0.134965144722868
"Arpc1b",4.44771406676158e-06,-0.588887912463831,0.025,0.276,0.138114864915147
"Cdkn1c",4.47181617423254e-06,-0.474853404675978,0.123,0.454,0.138863307658443
"Rps11",4.49771677267663e-06,-0.305707893817924,0.926,0.993,0.139667598941927
"Atp5c1",4.64365054389413e-06,-0.631965687758338,0.321,0.664,0.144199280339544
"Srsf3",4.68083578686322e-06,-0.446519835306959,0.333,0.717,0.145353993689463
"Prdx1",4.83622194416492e-06,-0.468342506053086,0.593,0.888,0.150179200032153
"Pcbp1",4.97421624079728e-06,-0.498408324984292,0.086,0.395,0.154464336925478
"Rps27rt",5.1756519925278e-06,-0.55891604188291,0.173,0.474,0.160719521323966
"Dynlrb1",5.1827166892295e-06,-0.398405610391978,0.235,0.566,0.160938901350644
"Rpl10",5.26708597530422e-06,-0.376685024478244,0.79,0.974,0.163558820791122
"Tuba1a",5.38007322841542e-06,-0.827998692894405,0.049,0.303,0.167067413961984
"Arl6ip1",5.52372075984296e-06,-0.464413061131521,0.21,0.579,0.171528100755404
"Coprs",5.8986589073324e-06,-0.331078842318964,0.123,0.447,0.183171055049393
"Gm10076",5.95712941807516e-06,-0.56537941297875,0.123,0.421,0.184986739819488
"Rbx1",6.00030947469654e-06,-0.545660043855358,0.383,0.737,0.186327610117752
"Clpp",6.42755621238745e-06,-0.345490074274218,0.086,0.375,0.199594903063267
"Psmb2",6.49483391303575e-06,-0.35943654589054,0.346,0.691,0.201684077501499
"Figla",6.67121705591908e-06,1.10267307351852,0.296,0.086,0.207161303237455
"Rps27l",6.76025274090548e-06,-0.423934301429833,0.691,0.888,0.209926128363338
"Cox4i1",6.7954244601361e-06,-0.417203197592561,0.728,0.921,0.211018315760606
"Atp6v1f",7.04589315472182e-06,-0.352971561171771,0.235,0.592,0.218796120133577
"Pbdc1",7.11286306060013e-06,-0.474914650498176,0.222,0.559,0.220875736620816
"Nudt4",7.24954219790723e-06,-0.388874801202976,0.037,0.296,0.225120033871613
"Gng13",7.24954219790723e-06,-0.640230266137213,0.037,0.296,0.225120033871613
"Naa38",7.55252498681014e-06,-0.608695626776091,0.173,0.48,0.234528558415415
"Ewsr1",8.09209926203365e-06,-0.451402843723918,0.148,0.461,0.251283958383931
"Elob",8.1172682910524e-06,-0.485844267314944,0.506,0.816,0.25206553224205
"Rpl36a",8.24216568673878e-06,-0.308914321899834,0.889,0.967,0.255943971070299
"Srrm1",8.63569653825716e-06,-0.492021698462114,0.235,0.586,0.268164284602499
"Phpt1",8.6853615260422e-06,-0.524377804539898,0.025,0.263,0.269706531468189
"Slc25a3",8.75495888843198e-06,-0.272198777785255,0.247,0.625,0.271867738362478
"Srsf7",8.84675977467441e-06,-0.472255003009333,0.148,0.461,0.274718431282965
"Drg1",8.90422429258357e-06,-0.369362916003771,0.111,0.408,0.276502876957598
"Hint2",9.32304694350404e-06,-0.497837199358826,0.074,0.349,0.289508576736631
"Clns1a",9.38717330325131e-06,-0.547204623373637,0.086,0.355,0.291499892585863
"Psmd11",9.50798962176142e-06,-0.675012311741464,0.123,0.395,0.295251601724557
"Fubp1",1.02701928173786e-05,-0.53715194851958,0.296,0.625,0.318920297558057
"Dbi",1.03459625659317e-05,-0.456764606854099,0.309,0.678,0.321273175559877
"Vps35",1.04215060261717e-05,1.18972156329015,0.469,0.257,0.32361902663071
"Ssbp1",1.0692306708289e-05,-0.658581963496376,0.16,0.447,0.332028200212498
"Tecr",1.11487772625955e-05,-0.383257209116913,0.123,0.441,0.346202980335377
"Morf4l2",1.1188098783452e-05,-0.526846131140586,0.111,0.401,0.347424031522534
"Galk1",1.13665710817755e-05,-0.494723988525111,0.037,0.289,0.352966131802374
"Sar1a",1.21320782215186e-05,-0.609923977476906,0.148,0.441,0.376737425012817
"Map1lc3b",1.26078903024832e-05,-0.663770276721826,0.123,0.408,0.39151281756301
"Ube2a",1.27790410571975e-05,-0.45210931299078,0.247,0.586,0.396827561949155
"Actl6a",1.27927732284463e-05,-0.369605631828831,0.099,0.382,0.397253987062944
"Sec61b",1.30651745746124e-05,-0.487742000327141,0.272,0.579,0.405712866065439
"H2afy",1.30669410546845e-05,-0.4595120913207,0.333,0.678,0.405767720571116
"Snhg6",1.32489168907753e-05,-0.42786905349473,0.074,0.336,0.411418616209245
"Rbm25",1.34790757148345e-05,-0.51804337888454,0.259,0.605,0.418565738172757
"Zrsr2",1.36515769758395e-05,-0.403223313436205,0.358,0.737,0.423922419830743
"Pmf1",1.36539300293474e-05,-0.488785314736034,0.099,0.375,0.423995489201326
"Rest",1.4215132710971e-05,-0.612194342305028,0.099,0.382,0.441422516073781
"Gm8186",1.42490065147072e-05,-0.370226374280509,0.111,0.401,0.442474399301204
"Uba1",1.48241500329789e-05,-0.538906222369347,0.099,0.375,0.460334330974094
"Pgam1",1.55989402786089e-05,-0.635898116002747,0.049,0.296,0.484393892471643
"Slbp",1.62117833125805e-05,-0.522995233138691,0.272,0.599,0.503424507205564
"Ppp4c",1.64293226870607e-05,-0.562026858244154,0.049,0.296,0.510179757401296
"Ntan1",1.6448674205069e-05,-0.564492990700528,0.037,0.27,0.510780680090009
"Psmb3",1.64739229005976e-05,-0.417299635060011,0.123,0.421,0.511564727832257
"Cope",1.68262336967179e-05,-0.666170037129773,0.099,0.362,0.522505034984182
"Etfb",1.70794262304167e-05,-0.697693559455912,0.049,0.296,0.530367422733131
"Gnb2",1.71147083609813e-05,-0.553563768129442,0.037,0.276,0.531463038733552
"Mphosph6",1.73015748385413e-05,-0.460899451808666,0.049,0.296,0.537265803461223
"Ptp4a2",1.73540950897053e-05,-0.515958426946641,0.062,0.316,0.538896714820619
"Naca",1.80211518478877e-05,-0.446871944779796,0.654,0.882,0.559610828332456
"Dpm3",1.81561766938149e-05,-0.534349325254683,0.062,0.303,0.563803754873035
"Cdc20",1.83644571263371e-05,-0.617087851204757,0.074,0.342,0.570271487144146
"Tceal9",1.83878229273597e-05,-0.358328363171691,0.099,0.388,0.570997065363301
"Rpl23a",1.84554507054612e-05,-0.276157915320558,0.963,1,0.573097110756685
"Ldhb",1.85079176086511e-05,-0.626119395982609,0.148,0.434,0.574726365501441
"Lamtor4",1.90421350917892e-05,-0.563640255524169,0.086,0.336,0.59131542100533
"Snrpd2",1.90643231316002e-05,-0.407132272814757,0.457,0.809,0.592004426205582
"Sin3b",1.91569131890758e-05,-0.451600059498264,0.296,0.618,0.59487962526037
"Raly",1.91982562683218e-05,-0.574579340154762,0.198,0.493,0.596163451900197
"Tsen34",1.92019333091397e-05,-0.552643665686784,0.086,0.362,0.596277635048714
"Mrpl18",1.97712361910671e-05,-0.47976300841447,0.173,0.474,0.613956197441205
"Snrpf",1.98340066894882e-05,-0.489254011801208,0.42,0.737,0.615905409728678
"Adrm1",2.0406179681802e-05,-0.431675123297577,0.062,0.309,0.633673097658999
"Srsf2",2.06054272049895e-05,-0.401231042781191,0.284,0.618,0.639860330996538
"Rplp0",2.14798691779519e-05,-0.343476476719974,0.815,0.987,0.667014377582939
"Mrpl41",2.15026374117588e-05,-0.518171450369671,0.037,0.263,0.667721399547346
"Hpf1",2.19812393234621e-05,-0.359620507662655,0.123,0.421,0.682583424711469
"Pdhb",2.31212555843194e-05,-0.490072588598825,0.062,0.309,0.71798434965987
"Hdac2",2.31266097227794e-05,-0.357128100229962,0.222,0.553,0.718150611721468
"Brd4",2.4306155055574e-05,-0.584577911541684,0.099,0.368,0.754779032940741
"Ndufa7",2.61884426279373e-05,-0.395992560742732,0.432,0.783,0.813229708925337
"Sms",2.62888948427993e-05,-0.369479233209713,0.222,0.526,0.816349051553446
"Pcna",2.71202573908119e-05,-0.385054861616366,0.062,0.316,0.842165352756882
"Cdkn2d",2.77551295295367e-05,-0.374991084869551,0.049,0.296,0.861880037280703
"Gtpbp4",2.82166555808415e-05,-0.490242231453857,0.185,0.48,0.876211805751871
"Rbbp7",2.90857627323951e-05,-0.397126641075745,0.235,0.559,0.903200190129065
"Kpna2",2.92055600099713e-05,-0.700920138827603,0.037,0.257,0.90692025498964
"Bex3",3.01343788129014e-05,-0.481762829521329,0.148,0.414,0.935762865277026
"Hnrnpdl",3.03581647002648e-05,-0.366639005638368,0.185,0.5,0.942712088437323
"Rpsa",3.07949658423e-05,0.298882188538449,1,0.967,0.956276074300941
"Dhx40",3.23070485922551e-05,0.937462603940231,0.333,0.125,1
"Uqcrc1",3.25574551440256e-05,-0.449273319833675,0.21,0.5,1
"Taf1d",3.32591857495184e-05,-0.418744822215833,0.173,0.487,1
"Gspt1",3.41815481343766e-05,-0.457104308654415,0.16,0.461,1
"Atp5g2",3.72519420157879e-05,-0.418156046755719,0.556,0.855,1
"Psma1",3.75225627191991e-05,-0.34840668112781,0.222,0.546,1
"Rnf7",3.77818699803783e-05,-0.410261670040936,0.173,0.447,1
"Clta",3.78912014356399e-05,-0.475017832704019,0.123,0.408,1
"Rpl12",3.84575230892456e-05,0.443027225262488,0.889,0.934,1
"Ergic2",3.85745276681064e-05,-0.355814577331126,0.111,0.388,1
"Cuta",4.10797541281015e-05,-0.43217621032096,0.136,0.408,1
"Lage3",4.11397994204473e-05,-0.438890264348711,0.111,0.382,1
"Fam96a",4.12439916568499e-05,-0.508004254083831,0.037,0.257,1
"Eloc",4.28090377609006e-05,-0.301858809996321,0.235,0.553,1
"Fh1",4.2995307900809e-05,-0.392946264150911,0.086,0.349,1
"Coa3",4.4414710036226e-05,-0.518930187569569,0.062,0.296,1
"Rhox1",4.48715126861885e-05,-0.624187797389443,0.062,0.289,1
"Timm17a",4.675681536465e-05,-0.309898486514332,0.074,0.322,1
"Tkt",4.69119485914652e-05,-0.60409554484201,0.099,0.349,1
"Mrpl36",4.72121299825248e-05,-0.418796171950516,0.062,0.296,1
"Mrpl24",4.72169839803967e-05,-0.485918621411107,0.136,0.395,1
"Ppp1cc",4.80708409409025e-05,-0.384974151989967,0.074,0.316,1
"Srsf11",4.82259039169926e-05,-0.396695284899527,0.185,0.487,1
"Gadd45gip1",5.01331379793783e-05,-0.365141840378901,0.111,0.382,1
"Map2k2",5.01640328434902e-05,-0.497090421396882,0.123,0.382,1
"Hsf2",5.16165655263575e-05,-0.31089133773106,0.074,0.329,1
"Ost4",5.19890091985724e-05,-0.407740232048552,0.148,0.434,1
"Insig1",5.40720286145831e-05,-0.623150679645407,0.086,0.322,1
"Aldh7a1",5.51745955167705e-05,-0.378099901381163,0.062,0.303,1
"Tomm22",5.56708717435736e-05,-0.394730676614486,0.198,0.474,1
"Pttg1",5.5946720142706e-05,-0.470982766649237,0.062,0.289,1
"Mrps12",5.76597858073279e-05,-0.272011328951375,0.173,0.474,1
"Bsg",5.80173109487391e-05,-0.47519736847897,0.21,0.507,1
"Metap2",5.98591240562679e-05,-0.262287834071934,0.395,0.717,1
"Timm13",6.02731141115102e-05,-0.483867346907788,0.235,0.533,1
"Mrpl54",6.16107186013602e-05,-0.583353519165359,0.284,0.586,1
"Ube2i",6.24597892767156e-05,-0.505050922743211,0.333,0.632,1
"Akr1b3",6.24968295767431e-05,-0.507329924350699,0.074,0.309,1
"Ubtf",6.32109879270039e-05,-0.678320261010457,0.049,0.263,1
"Nono",6.38430747893108e-05,-0.33175208868291,0.173,0.461,1
"Capzb",6.44542140248225e-05,-0.317085243325042,0.062,0.303,1
"Sod2",6.7282068839613e-05,-0.460279157870269,0.16,0.441,1
"Slc25a39",6.75712548634626e-05,-0.406268837183731,0.037,0.257,1
"Ssr1",7.08699189509425e-05,-0.495161250357039,0.111,0.375,1
"Gmnn",7.26436152089501e-05,-0.33513717308296,0.173,0.48,1
"Cox17",7.41631159972965e-05,-0.311728996230869,0.272,0.618,1
"Snrpa",7.52529261449236e-05,-0.645656007309986,0.111,0.349,1
"Gnb1",7.68259513353094e-05,-0.399909966242867,0.272,0.586,1
"Myef2",7.69067883732081e-05,-0.396299864858434,0.111,0.362,1
"Pop5",7.80735496199206e-05,-0.377690666210425,0.111,0.375,1
"Mbd3",8.12385141079379e-05,-0.344078707800056,0.099,0.336,1
"Eea1",8.19006236939707e-05,1.05389905500459,0.284,0.099,1
"Rb1cc1",8.24288741981653e-05,0.927452066779494,0.296,0.105,1
"Fmr1",8.27433168894938e-05,0.97890046300505,0.58,0.454,1
"Cdc34",8.28555538542582e-05,-0.44017640328657,0.16,0.434,1
"Mrpl12",8.38103329363274e-05,-0.38083091957857,0.099,0.349,1
"Rpl3",8.38953148505767e-05,-0.259928870096604,0.877,0.993,1
"Cks1b",8.46284909204867e-05,-0.366933137196374,0.074,0.309,1
"Psmb7",8.51725313983593e-05,-0.394299967422806,0.259,0.553,1
"Btf3",8.6457375519222e-05,-0.47246135224468,0.481,0.789,1
"Parl",9.08485235840378e-05,-0.267853390588603,0.049,0.263,1
"Psma2",9.32651743454572e-05,-0.400501025398073,0.395,0.678,1
"Maged1",9.39813448048006e-05,-0.39492010734513,0.247,0.533,1
"Pdcd4",9.50024384942052e-05,-0.529493169552014,0.296,0.586,1
"Ndufa5",9.55977402345785e-05,-0.3870526707705,0.235,0.546,1
"Eif4e",9.62116563454383e-05,-0.405775654978299,0.198,0.507,1
"Smndc1",9.67045570312142e-05,-0.555666422017174,0.099,0.322,1
"Cdk4",9.72468107328518e-05,-0.264162501255651,0.086,0.329,1
"Lsm4",0.000100233459319626,-0.285216952478692,0.395,0.743,1
"Dnajc8",0.000103043851570403,-0.42601380010383,0.284,0.586,1
"Pnisr",0.000103954232529515,-0.324278362467436,0.099,0.368,1
"Eef1d",0.000104216820633287,-0.425355806553351,0.333,0.651,1
"Hbb-bs",0.000105797058467137,-0.589798869856111,0.815,0.697,1
"Rbm8a",0.000106934262598105,-0.476534518573729,0.37,0.658,1
"Rpl10a",0.000108051274608921,0.25157104593523,0.914,0.974,1
"Eif3f",0.000111201556128227,-0.344860721526193,0.259,0.566,1
"Nop53",0.000114886903393252,-0.493421311921086,0.136,0.388,1
"Cox7a2",0.000115255288947565,-0.43233277121965,0.556,0.829,1
"Hspa5",0.000116321987666079,1.02730073050881,0.556,0.434,1
"Cct5",0.000117694557287121,-0.377358318453509,0.432,0.743,1
"Pin1",0.00012298383427971,-0.326094123370177,0.111,0.355,1
"Exosc7",0.000124156479751745,-0.580806076016252,0.086,0.303,1
"Rac1",0.000127039222332901,-0.296933388411574,0.111,0.375,1
"Hnrnpu",0.000130682445841691,-0.270606836040478,0.321,0.678,1
"Epcam",0.000135221025458941,-0.432617268877804,0.074,0.296,1
"Ddx39",0.000135429325767217,-0.590056058301861,0.086,0.309,1
"Tuba3a",0.000135473822997864,-0.465792172813574,0.148,0.408,1
"Fkbp2",0.000137054137642812,-0.488611193039714,0.136,0.375,1
"Hsd17b10",0.000137087228770706,-0.306886453263634,0.062,0.283,1
"Fus",0.000138002591606801,-0.26104057259379,0.333,0.638,1
"Fam50a",0.000148557967535093,-0.436362317088331,0.136,0.395,1
"Jpt1",0.00015042942218193,-0.618542524604685,0.185,0.434,1
"0610010K14Rik",0.000151534878075527,-0.415036212176116,0.074,0.296,1
"Mdk",0.000158464801853119,-0.264751507826824,0.259,0.553,1
"Ubn1",0.000162298441682208,0.810485997836808,0.333,0.145,1
"Fam32a",0.000162981212870289,-0.632375073721566,0.099,0.316,1
"Mcm5",0.00016409710046689,-0.363778632079695,0.136,0.388,1
"Rsl24d1",0.000166849683649011,-0.299557027965633,0.049,0.257,1
"Phf5a",0.000169871481549719,-0.481491801844192,0.148,0.401,1
"Ezh2",0.000171196745806273,-0.394554488150769,0.21,0.5,1
"1810037I17Rik",0.000173897635764683,-0.435984090452454,0.16,0.414,1
"Ubl5",0.000174883268468407,-0.413987964475525,0.358,0.638,1
"Cenpx",0.000184302148652552,-0.558202307456175,0.148,0.388,1
"Anapc13",0.000186866286839776,-0.384444517925129,0.333,0.618,1
"Aprt",0.000188265971853876,-0.425570357857687,0.062,0.276,1
"Iah1",0.000189372449705557,-0.509534004581276,0.099,0.329,1
"Dnmt1",0.000191103619957919,-0.346801851558695,0.111,0.355,1
"Smarce1",0.000193784404104085,-0.256014215117335,0.099,0.336,1
"Ndufa4",0.000194463921546189,-0.445207246047282,0.481,0.737,1
"Ilf2",0.000194548392791987,-0.50720640838517,0.123,0.362,1
"Ggnbp2",0.000201876043258593,-0.466153605306986,0.099,0.329,1
"Mrto4",0.000202518164410283,-0.251832453079283,0.136,0.388,1
"Cetn3",0.000206626229554919,-0.386167690558801,0.185,0.454,1
"Mrps18a",0.000212185204152022,-0.396927550490847,0.123,0.362,1
"Cox5b",0.000212501941124768,-0.376238325347589,0.519,0.822,1
"Ebna1bp2",0.000228159613758386,-0.388671355372028,0.16,0.414,1
"Bub3",0.000228452386055826,-0.414787381508376,0.074,0.289,1
"Rrbp1",0.000231405082027243,-0.529059968887576,0.235,0.487,1
"Ndufa3",0.000237573273939822,-0.38850580607857,0.247,0.546,1
"Ahsa1",0.000238082400947644,-0.62860090035086,0.074,0.276,1
"Ppdpf",0.000238187381469689,-0.404756661145046,0.173,0.428,1
"Topbp1",0.000240672346880483,0.904388322446659,0.42,0.243,1
"Upf3b",0.000245121387811656,-0.384449932629956,0.086,0.309,1
"Dhx36",0.000246444545287423,1.08706292252369,0.272,0.105,1
"mt-Nd5",0.000249834125240905,0.938120485612789,0.481,0.336,1
"Rrs1",0.000251074162715813,-0.357443390608608,0.074,0.283,1
"Lsm3",0.000256930293329192,-0.313917987834721,0.358,0.632,1
"Dstn",0.000262807532724622,-0.598680410449052,0.148,0.388,1
"Snrnp27",0.00026449121518665,-0.340703267158022,0.198,0.467,1
"Med10",0.00026797939649106,-0.303237618478802,0.148,0.388,1
"Swi5",0.000270647714311542,-0.347627752936821,0.395,0.724,1
"Incenp",0.000272534378485441,-0.431234188903141,0.074,0.276,1
"Fkbp1a",0.00027827424824419,-0.376834500946227,0.222,0.493,1
"Bptf",0.000288148863329099,0.961515324721662,0.383,0.204,1
"Smarcc1",0.000312547256450479,-0.328984244802767,0.136,0.355,1
"Manf",0.000315044630548152,-0.45175489304113,0.148,0.382,1
"Pigp",0.000315560112032171,0.867043494015141,0.494,0.362,1
"Pdcd10",0.000317202788165198,-0.394303718315552,0.173,0.428,1
"Zfp428",0.000319891212304671,-0.256997638527316,0.062,0.27,1
"Acin1",0.000326623562995131,-0.278716625508133,0.222,0.493,1
"Hdgf",0.000337210519927507,-0.303931630176644,0.16,0.421,1
"Mrpl28",0.00034973332599932,-0.348682359743528,0.136,0.362,1
"Mrpl33",0.000351002361654042,-0.379951267067468,0.309,0.625,1
"Ppp2ca",0.000353436963669901,-0.445446670749492,0.123,0.349,1
"Lyar",0.000356343269900622,-0.513105308701921,0.173,0.408,1
"Psmd13",0.00035757995625537,-0.379933257724689,0.099,0.309,1
"Csnk2a1",0.000367865048124926,-0.31202070002456,0.074,0.276,1
"Psmc5",0.000377466064710503,-0.556938362695664,0.111,0.322,1
"Spc25",0.000387608400109252,-0.382449194635727,0.222,0.474,1
"Psmg1",0.000390380451644261,-0.363554322967701,0.185,0.441,1
"Pnkd",0.000397739392549838,-0.331387602923443,0.099,0.322,1
"Commd4",0.000419549336624926,-0.332080544667601,0.074,0.276,1
"Ndufb4",0.000419834164342778,-0.389358419150133,0.358,0.638,1
"Ndufs4",0.00043752404413718,-0.379328450527475,0.259,0.52,1
"Siah1b",0.000440718890629374,-0.388989975661699,0.173,0.421,1
"Thumpd3",0.000445390396354103,-0.277087687750532,0.062,0.263,1
"Exosc5",0.000452909490655262,-0.3234176856927,0.086,0.296,1
"Cenpm",0.000461793325161474,-0.454398996694482,0.148,0.362,1
"Trappc1",0.000462882654885171,-0.386780350074348,0.062,0.257,1
"Tbrg1",0.000468270224119011,-0.490214264382191,0.099,0.309,1
"Ccdc181",0.000471294638405075,0.755638859877426,0.272,0.112,1
"Higd1a",0.000473808319167869,-0.380396546975762,0.259,0.546,1
"Snrpa1",0.000497752325776908,-0.433190700225077,0.086,0.296,1
"Emd",0.000512959146912846,-0.449247705799695,0.173,0.414,1
"Wdr36",0.000521561843765018,0.847362236835954,0.309,0.138,1
"Plp2",0.000526765360282069,-0.350452537415608,0.16,0.388,1
"Nolc1",0.00053255637993407,-0.37181585887327,0.111,0.329,1
"Ctsd",0.000536772308477144,-0.444259327466244,0.136,0.342,1
"Pdcd2",0.000552409376944467,-0.270305971507442,0.086,0.296,1
"Parp1",0.000559021386376513,-0.498932433035174,0.259,0.507,1
"Rpn2",0.000560673804587463,-0.383218282036258,0.123,0.349,1
"Mrpl14",0.000562483281603272,-0.260288527076047,0.148,0.382,1
"Arf5",0.000585627967160295,-0.305834189759517,0.173,0.408,1
"Lsm8",0.000585911080491996,-0.332547128407388,0.296,0.572,1
"Cops6",0.0005875124388374,-0.263955988892462,0.21,0.454,1
"Dazap1",0.000588045292735126,-0.380850752644742,0.111,0.322,1
"Psma6",0.000626662707547696,-0.287597842459383,0.296,0.566,1
